Label	Gene	Product																	RheaRid	AnnotatedRid	CreationDate	AmigeneStatus	PubmedID	BioProcess	Matrix	Annotator	Atot	Ctot	Gtot	Ttot	GCtot	ATtot	A1	C1	G1	T1	GC1	AT1	A2	C2	G2	T2	GC2	AT2	A3	C3	G3	T3	GC3	AT3	CAI	MW	KD	Tiny	Small	Aliphatic	Aromatic	Non_Polar	Polar	Charged	Basic	Acidic	Pi	OI
BSU35850	ribZB	5-amino-6-ribitylamino-2,4(1H,3H)-pyrimidinedione 5'-phosphate phosphatase (promiscuous activity)																			02/09/2015 11:20	no	26316208	4.9 : Riboflavin, FMN, and FAD ; 16.11 : Scavenge (Catabolism) ;	1	adanchin	0.31475	0.2137	0.232288	0.239257	0.445993	0.554007	0.317073	0.174216	0.351916	0.156794	0.526132	0.473868	0.372822	0.209059	0.12892	0.289199	0.337979	0.662021	0.254355	0.25784	0.216028	0.271777	0.473868	0.526132	0.582054	31586.635	-0.214685	0.286713	0.472028	0.230769	0.101399	0.524476	0.475524	0.29021	0.132867	0.157343	4.938698	8.636364
BSU35860	pgdS	gamma-DD-glutamyl hydrolase (PGA depolymerase)																			21/07/2015 08:40	no	12073126, 12644511, 16689787, 16952838, 26158264	16.11 : Scavenge (Catabolism) ;	2	adanchin	0.301932	0.2085	0.252818	0.236715	0.461353	0.538647	0.309179	0.161836	0.342995	0.18599	0.504831	0.495169	0.328502	0.241546	0.169082	0.26087	0.410628	0.589372	0.268116	0.222222	0.246377	0.263285	0.468599	0.531401	0.545306	45213.45	-0.207264	0.324455	0.539952	0.213075	0.128329	0.564165	0.435835	0.198547	0.108959	0.089588	8.4748	8.990315
BSU35870	edmS	factor required extrachromosomal elements maintenance																			03/11/2013 18:39	no	16267300, 16689787, 20812257, 21357437, 23583563	16.8 : Protect ; 16.13 : Shape ;	3	adanchin	0.363095	0.1726	0.208333	0.255952	0.380952	0.619048	0.375	0.160714	0.303571	0.160714	0.464286	0.535714	0.446429	0.160714	0.017857	0.375	0.178571	0.821429	0.267857	0.196429	0.303571	0.232143	0.5	0.5	0.660554	6526.38	-0.26	0.127273	0.381818	0.181818	0.127273	0.527273	0.472727	0.254545	0.127273	0.127273	6.345299	9.236364
BSU35880	capA	capsular polyglutamate synthetase																			24/01/2012 17:46	no	11606194, 11751809, 12644511, 16689787	16.8 : Protect ; 16.13 : Shape ;	2	adanchin	0.335083	0.203	0.234471	0.227472	0.437445	0.562555	0.338583	0.178478	0.343832	0.139108	0.52231	0.47769	0.396325	0.199475	0.120735	0.283465	0.32021	0.67979	0.270341	0.230971	0.238845	0.259843	0.469816	0.530184	0.59795	42758.045	-0.441053	0.25	0.492105	0.205263	0.128947	0.502632	0.497368	0.292105	0.168421	0.123684	8.891579	8.747368
BSU35890	capC	capsular polyglutamate amide ligase/translocase subunit																			24/01/2012 17:45	no	11606194, 11751809, 15849754, 16689787, 16850406	16.1 : Circulate ; 16.8 : Protect ; 16.13 : Shape ;	2	adanchin	0.262222	0.1867	0.211111	0.34	0.397778	0.602222	0.3	0.16	0.293333	0.246667	0.453333	0.546667	0.166667	0.173333	0.146667	0.513333	0.32	0.68	0.32	0.226667	0.193333	0.26	0.42	0.58	0.530476	16302.34	1.351007	0.261745	0.422819	0.402685	0.14094	0.778523	0.221477	0.09396	0.060403	0.033557	9.436317	7.812081
BSU35900	capB	capsular polyglutamate synthetase (ATP-dependent amide ligase)																			24/01/2012 17:48	no	11606194, 11751809, 12644511, 16689787	16.8 : Protect ; 16.13 : Shape ;	2	adanchin	0.335871	0.1988	0.23181	0.233503	0.430626	0.569374	0.347716	0.177665	0.35533	0.119289	0.532995	0.467005	0.347716	0.208122	0.139594	0.304569	0.347716	0.652284	0.312183	0.21066	0.200508	0.27665	0.411168	0.588832	0.575497	44014.98	-0.210687	0.24173	0.470738	0.249364	0.086514	0.549618	0.450382	0.279898	0.13486	0.145038	5.308159	9.643766
BSU35910	rbsR	ribose operon repressor (LacI family, D-ribose)																			04/08/2014 15:14	no	16519689	16.3 : Control ;	2	adanchin	0.289501	0.2345	0.243629	0.232416	0.478084	0.521916	0.281346	0.214067	0.360856	0.143731	0.574924	0.425076	0.333333	0.253823	0.137615	0.275229	0.391437	0.608563	0.253823	0.235474	0.232416	0.278287	0.46789	0.53211	0.535183	35836.445	-0.242025	0.288344	0.493865	0.230061	0.088957	0.552147	0.447853	0.251534	0.125767	0.125767	5.681999	9.291411
BSU35920	rbsK	ribokinase																		RIBOKIN-RXN ;	15/04/2007 16:53	no	16978644, 7921236	16.11 : Scavenge (Catabolism) ;	2	adanchin	0.258503	0.2483	0.260771	0.232426	0.50907	0.49093	0.258503	0.193878	0.414966	0.132653	0.608844	0.391156	0.295918	0.282313	0.142857	0.278912	0.42517	0.57483	0.221088	0.268707	0.22449	0.285714	0.493197	0.506803	0.544025	31137.04	-0.0157	0.337884	0.576792	0.228669	0.078498	0.573379	0.426621	0.228669	0.098976	0.129693	4.798668	9.552901
BSU35930	rbsD	D-ribose pyranase																		RXN0-5304 ;	08/11/2013 10:30	no	7921236, 12738765	16.1 : Circulate ;	3	adanchin	0.308081	0.2222	0.229798	0.239899	0.45202	0.54798	0.272727	0.212121	0.393939	0.121212	0.606061	0.393939	0.356061	0.242424	0.075758	0.325758	0.318182	0.681818	0.295455	0.212121	0.219697	0.272727	0.431818	0.568182	0.58031	14226.9	0.119847	0.274809	0.465649	0.267176	0.091603	0.580153	0.419847	0.274809	0.129771	0.145038	5.152534	8.442748
BSU35940	rbsA	ribose ABC transporter (ATP-binding protein)																			15/04/2007 16:56	no	7921236	16.1 : Circulate ;	1	adanchin	0.310391	0.2119	0.253036	0.224696	0.464912	0.535088	0.336032	0.184211	0.356275	0.123482	0.540486	0.459514	0.317814	0.200405	0.161943	0.319838	0.362348	0.637652	0.277328	0.251012	0.240891	0.230769	0.491903	0.508097	0.531325	54529.78	-0.189858	0.279919	0.454361	0.247465	0.070994	0.517241	0.482759	0.288032	0.150101	0.137931	6.206017	9.146045
BSU35950	rbsC	ribose ABC transporter (permease)																			15/04/2007 16:57	no	15849754, 16850406, 7921236	16.1 : Circulate ;	2	adanchin	0.223942	0.2353	0.24355	0.297214	0.478844	0.521156	0.287926	0.204334	0.337461	0.170279	0.541796	0.458204	0.167183	0.22291	0.176471	0.433437	0.399381	0.600619	0.216718	0.278638	0.216718	0.287926	0.495356	0.504644	0.549723	33786.155	0.937267	0.332298	0.506211	0.360248	0.07764	0.704969	0.295031	0.118012	0.080745	0.037267	9.954781	8.251553
BSU35960	rbsB	ribose ABC transporter (ribose-binding lipoprotein)																			15/04/2007 16:59	no	7921236	16.1 : Circulate ;	1	adanchin	0.315904	0.2244	0.230937	0.228758	0.455338	0.544662	0.284314	0.160131	0.395425	0.160131	0.555556	0.444444	0.330065	0.277778	0.107843	0.284314	0.385621	0.614379	0.333333	0.235294	0.189542	0.24183	0.424837	0.575163	0.540395	32225.37	-0.147213	0.331148	0.554098	0.239344	0.045902	0.514754	0.485246	0.255738	0.131148	0.12459	6.172478	8.196721
BSU35970	ywsB	putative cell wall binding enzyme																			04/08/2014 15:16	no	15187182		3	adanchin	0.342644	0.1974	0.216015	0.243948	0.413408	0.586592	0.374302	0.106145	0.324022	0.195531	0.430168	0.569832	0.312849	0.318436	0.139665	0.22905	0.458101	0.541899	0.340782	0.167598	0.184358	0.307263	0.351955	0.648045	0.628051	19107.925	-0.273034	0.410112	0.595506	0.168539	0.123596	0.505618	0.494382	0.224719	0.146067	0.078652	9.503288	8.039326
BSU35980	ywsA	hypothetical protein																			23/03/2007 07:37	no	11782522		2	adanchin	0.360269	0.1919	0.228956	0.218855	0.420875	0.579125	0.292929	0.171717	0.393939	0.141414	0.565657	0.434343	0.434343	0.232323	0.121212	0.212121	0.353535	0.646465	0.353535	0.171717	0.171717	0.30303	0.343434	0.656566	0.566324	11085.785	-0.885714	0.255102	0.489796	0.173469	0.091837	0.438776	0.561224	0.357143	0.153061	0.204082	4.781685	9.887755
BSU35990	ywrO	nitroreductase																			04/08/2014 15:19	no	11782522	16.6 : Maintain ; 16.8 : Protect ;	2	adanchin	0.282197	0.1913	0.263258	0.263258	0.454545	0.545455	0.232955	0.210227	0.340909	0.215909	0.551136	0.448864	0.386364	0.210227	0.130682	0.272727	0.340909	0.659091	0.227273	0.153409	0.318182	0.301136	0.471591	0.528409	0.526368	19953.94	-0.256	0.251429	0.445714	0.217143	0.165714	0.577143	0.422857	0.245714	0.12	0.125714	5.331017	9.268571
BSU36000	alsD	alpha-acetolactate decarboxylase																		ACETOLACTATE-DECARBOXYLASE-RXN ;	02/03/2012 16:02	no	10972805, 12363365, 17183216, 7685336	16.8 : Protect ; 16.11 : Scavenge (Catabolism) ; 16.14 : Store ;	3	ebelda	0.31901	0.2096	0.223958	0.247396	0.433594	0.566406	0.3125	0.1875	0.324219	0.175781	0.511719	0.488281	0.347656	0.199219	0.15625	0.296875	0.355469	0.644531	0.296875	0.242188	0.191406	0.269531	0.433594	0.566406	0.660037	28798.27	-0.418824	0.258824	0.513725	0.188235	0.129412	0.509804	0.490196	0.258824	0.113725	0.145098	4.794182	9.521569
BSU36010	alsS	alpha-acetolactate synthase																		ACETOOHBUTSYN-RXN ; ACETOLACTSYN-RXN ;	15/11/2014 09:49	no	10972805, 12363365, 17183216, 7685336, 25393087	16.8 : Protect ; 16.11 : Scavenge (Catabolism) ; 16.14 : Store ;	2	adanchin	0.293637	0.2102	0.246935	0.24927	0.457093	0.542907	0.259194	0.189142	0.408056	0.143608	0.597198	0.402802	0.32049	0.236427	0.140105	0.302977	0.376532	0.623468	0.301226	0.204904	0.192644	0.301226	0.397548	0.602452	0.633644	61983.245	-0.07614	0.278947	0.538596	0.252632	0.085965	0.568421	0.431579	0.252632	0.122807	0.129825	5.312004	9.164912
BSU36020	alsR	transcriptional regulator controlling alsSD, ictEP expression (LysR family)																			03/11/2013 18:19	no	10809684, 10972805, 12363365, 15978075, 17183216, 7685336, 22178965, 23576037	16.3 : Control ;	2	adanchin	0.30363	0.2167	0.217822	0.261826	0.434543	0.565457	0.290429	0.260726	0.290429	0.158416	0.551155	0.448845	0.326733	0.214521	0.148515	0.310231	0.363036	0.636964	0.293729	0.174917	0.214521	0.316832	0.389439	0.610561	0.527941	34331.465	-0.215232	0.248344	0.407285	0.241722	0.10596	0.529801	0.470199	0.258278	0.145695	0.112583	7.114769	9.331126
BSU36030	ywrK	putative Na+/H+ antiporter																			23/03/2007 08:43	no	15849754, 16850406	16.1 : Circulate ;	3	adanchin	0.265613	0.2039	0.173815	0.356659	0.377728	0.622272	0.3386	0.180587	0.209932	0.27088	0.390519	0.609481	0.182844	0.234763	0.146727	0.435666	0.38149	0.61851	0.275395	0.196388	0.164786	0.363431	0.361174	0.638826	0.541364	49525.595	0.827602	0.291855	0.436652	0.31448	0.162896	0.671946	0.328054	0.124434	0.088235	0.036199	9.435249	7.893665
BSU36040	ywrJ	conserved hypothetical protein																			23/03/2007 14:04	no	14762006		3	adanchin	0.317109	0.1696	0.190265	0.323009	0.359882	0.640118	0.331858	0.181416	0.283186	0.20354	0.464602	0.535398	0.345133	0.176991	0.10177	0.376106	0.278761	0.721239	0.274336	0.150442	0.185841	0.389381	0.336283	0.663717	0.520283	25562.62	0.067111	0.195556	0.466667	0.297778	0.137778	0.564444	0.435556	0.217778	0.115556	0.102222	5.980431	8.768889
BSU36050	cotB	spore coat protein (outer)																			23/12/2010 15:13	no	10559171, 11737650, 14762006, 8755863, 19933362	16.5 : Explore ; 16.8 : Protect ; 16.13 : Shape ;	3	adanchin	0.385827	0.1671	0.178478	0.268591	0.345582	0.654418	0.338583	0.144357	0.244094	0.272966	0.388451	0.611549	0.419948	0.238845	0.152231	0.188976	0.391076	0.608924	0.39895	0.11811	0.139108	0.343832	0.257218	0.742782	0.555517	42969.765	-1.07	0.313158	0.492105	0.157895	0.113158	0.35	0.65	0.326316	0.2	0.126316	9.467079	7.857895
BSU36060	cotH	spore coat protein (inner)																			15/08/2014 11:50	no	14762006, 25115591	16.5 : Explore ; 16.8 : Protect ; 16.13 : Shape ;	2	adanchin	0.312213	0.169	0.238751	0.280073	0.407713	0.592287	0.292011	0.170799	0.30854	0.22865	0.479339	0.520661	0.404959	0.176309	0.126722	0.292011	0.30303	0.69697	0.239669	0.15978	0.280992	0.319559	0.440771	0.559229	0.509539	42811.295	-0.583149	0.19337	0.406077	0.20442	0.154696	0.5	0.5	0.339779	0.174033	0.165746	5.99955	9.378453
BSU36070	cotG	spore morphogenetic protein																			15/08/2014 11:55	no	11737650, 14762006, 15621419, 25115591	16.8 : Protect ; 16.13 : Shape ;		adanchin	0.418367	0.2398	0.136054	0.205782	0.37585	0.62415	0.357143	0.19898	0.112245	0.331633	0.311224	0.688776	0.576531	0.178571	0.204082	0.040816	0.382653	0.617347	0.321429	0.341837	0.091837	0.244898	0.433673	0.566327	0.728951	23938.39	-2.142564	0.282051	0.353846	0.035897	0.230769	0.241026	0.758974	0.538462	0.471795	0.066667	10.262077	7.861538
BSU36080	ywrF	conserved hypothetical protein																			03/04/2007 16:22	no			2	adanchin	0.289644	0.2282	0.231392	0.250809	0.459547	0.540453	0.281553	0.194175	0.368932	0.15534	0.563107	0.436893	0.305825	0.242718	0.169903	0.281553	0.412621	0.587379	0.281553	0.247573	0.15534	0.315534	0.402913	0.597087	0.497452	22583.63	-0.218537	0.302439	0.536585	0.234146	0.097561	0.512195	0.487805	0.278049	0.131707	0.146341	5.166847	9.209756
BSU36090	ywrE	conserved hypothetical protein																			03/04/2007 16:20	no			2	adanchin	0.27381	0.1667	0.157738	0.401786	0.324405	0.675595	0.339286	0.169643	0.169643	0.321429	0.339286	0.660714	0.276786	0.133929	0.107143	0.482143	0.241071	0.758929	0.205357	0.196429	0.196429	0.401786	0.392857	0.607143	0.556051	13544.87	0.720721	0.162162	0.288288	0.333333	0.234234	0.648649	0.351351	0.198198	0.126126	0.072072	8.729332	8.162162
BSU36100	ywrD	putative enzyme																			06/08/2012 12:36	no	12823818, 14762019, 19935659	16.11 : Scavenge (Catabolism) ;	2	adanchin	0.273764	0.2205	0.282003	0.223701	0.502535	0.497465	0.252852	0.205323	0.389734	0.152091	0.595057	0.404943	0.31749	0.224335	0.19962	0.258555	0.423954	0.576046	0.250951	0.231939	0.256654	0.260456	0.488593	0.511407	0.530439	57484.45	-0.304952	0.31619	0.531429	0.2	0.118095	0.561905	0.438095	0.247619	0.12381	0.12381	5.55201	9.48
BSU36110	chrS	transcriptional negative regulator of chromate transport (Lrp/AsnC family)																			04/11/2013 11:55	no	23989926	16.3 : Control ;	1	adanchin	0.297694	0.2138	0.224319	0.264151	0.438155	0.561845	0.301887	0.226415	0.327044	0.144654	0.553459	0.446541	0.352201	0.150943	0.138365	0.358491	0.289308	0.710692	0.238994	0.264151	0.207547	0.289308	0.471698	0.528302	0.542471	18108.365	-0.1	0.202532	0.405063	0.28481	0.107595	0.531646	0.468354	0.291139	0.151899	0.139241	5.876717	9.405063
BSU36120	chrB	chromate transporter subunit N																			04/11/2013 11:57	no	15849754, 16850406, 23989926	16.1 : Circulate ;	2	adanchin	0.257576	0.2205	0.240741	0.281145	0.461279	0.538721	0.313131	0.166667	0.353535	0.166667	0.520202	0.479798	0.222222	0.237374	0.151515	0.388889	0.388889	0.611111	0.237374	0.257576	0.217172	0.287879	0.474747	0.525253	0.563204	21013.26	0.69797	0.319797	0.48731	0.284264	0.126904	0.71066	0.28934	0.167513	0.116751	0.050761	9.576347	8.446701
BSU36130	chrA	chromate transporter subunit C																			04/11/2013 12:00	no	15849754, 16850406, 23989926	16.1 : Circulate ;	2	adanchin	0.216015	0.2737	0.240223	0.270019	0.513966	0.486034	0.284916	0.206704	0.301676	0.206704	0.50838	0.49162	0.162011	0.256983	0.145251	0.435754	0.402235	0.597765	0.201117	0.357542	0.273743	0.167598	0.631285	0.368715	0.519968	19222.455	1.051124	0.303371	0.47191	0.331461	0.123596	0.764045	0.235955	0.078652	0.05618	0.022472	9.696831	8.348315
BSU36140	ywqO	hypothetical protein																			03/04/2007 16:18	no			1	adanchin	0.283784	0.2027	0.238739	0.274775	0.441441	0.558559	0.310811	0.189189	0.283784	0.216216	0.472973	0.527027	0.27027	0.22973	0.121622	0.378378	0.351351	0.648649	0.27027	0.189189	0.310811	0.22973	0.5	0.5	0.445517	8028.19	0.389041	0.287671	0.452055	0.315068	0.082192	0.589041	0.410959	0.164384	0.109589	0.054795	9.603264	7.821918
BSU36150	ywqN	putative oxidoreductase																			03/04/2007 16:16	no		16.11 : Scavenge (Catabolism) ;	1	adanchin	0.278388	0.1978	0.247253	0.276557	0.445055	0.554945	0.258242	0.252747	0.307692	0.181319	0.56044	0.43956	0.318681	0.181319	0.186813	0.313187	0.368132	0.631868	0.258242	0.159341	0.247253	0.335165	0.406593	0.593407	0.555477	20475.77	-0.216575	0.243094	0.430939	0.226519	0.138122	0.574586	0.425414	0.254144	0.149171	0.104972	8.686394	8.994475
BSU36160	ywqM	putative transcriptional regulator (LysR family)																			27/05/2007 20:57	no		16.3 : Control ;	1	adanchin	0.328798	0.2245	0.210884	0.235828	0.435374	0.564626	0.326531	0.20068	0.292517	0.180272	0.493197	0.506803	0.35034	0.231293	0.105442	0.312925	0.336735	0.663265	0.309524	0.241497	0.234694	0.214286	0.47619	0.52381	0.550992	33142.15	-0.167577	0.259386	0.430034	0.238908	0.095563	0.518771	0.481229	0.259386	0.129693	0.129693	5.676018	8.819113
BSU36170	ywqL	putative deoxyribonuclease V																		3.1.21.7-RXN ;	21/01/2012 11:48	no	1692969, 22056936	16.6 : Maintain ; 16.11 : Scavenge (Catabolism) ;	1	adanchin	0.273361	0.2162	0.252441	0.25802	0.468619	0.531381	0.301255	0.196653	0.32636	0.175732	0.523013	0.476987	0.343096	0.171548	0.154812	0.330544	0.32636	0.67364	0.175732	0.280335	0.276151	0.267782	0.556485	0.443515	0.523071	27022.125	-0.054202	0.235294	0.470588	0.256303	0.138655	0.567227	0.432773	0.268908	0.138655	0.130252	5.752708	9.323529
BSU36180	rttO	putative ribonuclease antitoxin																			20/02/2012 15:02	no	22200572		3	adanchin	0.387097	0.1161	0.227957	0.268817	0.344086	0.655914	0.335484	0.135484	0.309677	0.219355	0.445161	0.554839	0.490323	0.103226	0.180645	0.225806	0.283871	0.716129	0.335484	0.109677	0.193548	0.36129	0.303226	0.696774	0.481315	18216.335	-1.029221	0.201299	0.376623	0.168831	0.162338	0.435065	0.564935	0.350649	0.142857	0.207792	4.683846	9.694805
BSU36190	rttN	putative ribonuclease toxin																			20/02/2012 15:02	no	22200572	15.8 : Toxin production and resistance ;	3	adanchin	0.353787	0.1868	0.226092	0.233278	0.412935	0.587065	0.328358	0.149254	0.369818	0.15257	0.519071	0.480929	0.391376	0.218905	0.145937	0.243781	0.364842	0.635158	0.341625	0.192371	0.162521	0.303483	0.354892	0.645108	0.561595	66687.565	-0.524419	0.29402	0.496678	0.197674	0.098007	0.5	0.5	0.292359	0.149502	0.142857	5.96035	9.252492
BSU36200	ywqI	conserved hypothetical protein																			27/05/2007 21:05	no			2	adanchin	0.402299	0.1916	0.229885	0.176245	0.421456	0.578544	0.37931	0.103448	0.390805	0.126437	0.494253	0.505747	0.505747	0.195402	0.068966	0.229885	0.264368	0.735632	0.321839	0.275862	0.229885	0.172414	0.505747	0.494253	0.572651	9608.385	-0.813953	0.255814	0.5	0.209302	0.05814	0.406977	0.593023	0.383721	0.186047	0.197674	5.376091	8.55814
BSU36210	ywqH	conserved hypothetical protein																			03/04/2007 16:38	no	15101989	16.5 : Explore ;	3	adanchin	0.404255	0.13	0.257683	0.208038	0.387707	0.612293	0.375887	0.078014	0.397163	0.148936	0.475177	0.524823	0.460993	0.177305	0.12766	0.234043	0.304965	0.695035	0.375887	0.134752	0.248227	0.241135	0.382979	0.617021	0.56226	15866.295	-0.732143	0.257143	0.421429	0.185714	0.092857	0.457143	0.542857	0.392857	0.178571	0.214286	5.010582	8.371429
BSU36220	ywqG	conserved hypothetical protein																			03/04/2007 16:34	no			2	adanchin	0.307888	0.1985	0.226463	0.267176	0.424936	0.575064	0.255725	0.179389	0.339695	0.225191	0.519084	0.480916	0.423664	0.175573	0.129771	0.270992	0.305344	0.694656	0.244275	0.240458	0.209924	0.305344	0.450382	0.549618	0.59367	30292.48	-0.63295	0.214559	0.45977	0.172414	0.168582	0.505747	0.494253	0.306513	0.114943	0.191571	4.424294	9.609195
BSU36230	ywqF	UDP-glucose dehydrogenase																		UGD-RXN ;	16/02/2012 12:45	no	15741737, 15866923, 16415592	16.2 : Construct biomass (Anabolism) ;	2	ebelda	0.284958	0.2147	0.262283	0.238095	0.476946	0.523054	0.315193	0.163265	0.387755	0.133787	0.55102	0.44898	0.319728	0.235828	0.145125	0.29932	0.380952	0.619048	0.219955	0.244898	0.253968	0.281179	0.498866	0.501134	0.49733	47781.595	-0.040455	0.304545	0.525	0.245455	0.088636	0.559091	0.440909	0.252273	0.120455	0.131818	5.192802	9.209091
BSU36240	ywqE	protein tyrosine-phosphatase																		PROTEIN-TYROSINE-PHOSPHATASE-RXN ;	16/02/2012 13:00	no	15866923, 16415592, 16549871, 21605684	16.3 : Control ;	2	ebelda	0.288889	0.2261	0.230065	0.254902	0.456209	0.543791	0.262745	0.266667	0.317647	0.152941	0.584314	0.415686	0.356863	0.207843	0.129412	0.305882	0.337255	0.662745	0.247059	0.203922	0.243137	0.305882	0.447059	0.552941	0.539057	28957.155	-0.294882	0.216535	0.417323	0.244094	0.125984	0.543307	0.456693	0.287402	0.161417	0.125984	6.639778	9.452756
BSU36250	ptkA	protein tyrosine kinase involved in biofilm formation																		2.7.10.2-RXN ;	02/09/2015 11:35	no	12970183, 15741737, 16415592, 16549871, 17367396, 20497499, 20815827, 23939619, 24493247, 26283769	16.3 : Control ;	1	adanchin	0.312325	0.2157	0.246499	0.22549	0.462185	0.537815	0.319328	0.180672	0.331933	0.168067	0.512605	0.487395	0.323529	0.281513	0.121849	0.273109	0.403361	0.596639	0.294118	0.184874	0.285714	0.235294	0.470588	0.529412	0.538147	25770.73	-0.21097	0.329114	0.518987	0.21097	0.067511	0.523207	0.476793	0.240506	0.14346	0.097046	9.316368	8.877637
BSU36260	tkmA	modulator of PtkA protein tyrosine kinase activity; modulation of biofilm formation																			02/09/2015 11:34	no	12970183, 23939619, 24493247, 26283769	16.3 : Control ;	2	adanchin	0.319946	0.2316	0.204819	0.243641	0.436412	0.563588	0.353414	0.164659	0.317269	0.164659	0.481928	0.518072	0.313253	0.273092	0.088353	0.325301	0.361446	0.638554	0.293173	0.257028	0.208835	0.240964	0.465863	0.534137	0.483179	26639.265	0.082258	0.322581	0.520161	0.274194	0.056452	0.5	0.5	0.197581	0.084677	0.112903	4.802299	8.21371
